arrest_id_x,person_id,age_at_arrest,sex,race,arrest_date_current,arrest_id_y,charge_class_history,offense_category,arrest_date_history,y,charge_class_current,current_charge_felony,num_fel_arrests_last_year
2495644,1309509,31.46849315068493,M,White,2018-12-24,7309086,felony,property,2016-03-25,0,misdemeanor,0,0
7308318,57776,21.936986301369863,M,Black,2016-03-25,7761216,felony,drug,2015-11-13,1,misdemeanor,0,3
5958672,1448386,44.989041095890414,M,Black,2017-03-29,11531158,misdemeanor,property,2012-05-28,0,misdemeanor,0,0
6037598,92826,40.84657534246576,M,Black,2017-03-07,6037598,misdemeanor,other,2017-03-07,0,misdemeanor,0,0
6916329,3198370,40.895890410958906,M,White,2016-06-25,6916330,misdemeanor,other,2016-06-25,0,misdemeanor,0,0
4612031,327163,33.221917808219175,M,White,2017-12-20,4612031,felony,violent,2017-12-20,0,felony,1,0
4761709,51435,33.465753424657535,M,Black,2017-11-24,5701209,misdemeanor,property,2017-05-30,0,misdemeanor,0,0
5598101,531993,52.59178082191781,M,White,2017-06-23,4032765,felony,property,2020-07-22,0,misdemeanor,0,0
7224958,57529,25.56438356164384,M,Black,2016-04-17,10969260,misdemeanor,property,2012-12-06,1,misdemeanor,0,3
3646741,74726,26.556164383561644,M,Black,2018-06-06,3373599,misdemeanor,other,2018-07-25,0,misdemeanor,0,0
4761709,51435,33.465753424657535,M,Black,2017-11-24,11116312,felony,violent,2012-10-15,0,misdemeanor,0,0
3877005,2880190,20.30958904109589,M,Black,2018-04-24,3575221,misdemeanor,property,2018-06-20,0,misdemeanor,0,0
5113359,1440050,27.572602739726022,M,White,2017-09-26,832272,felony,other,2019-10-11,0,felony,1,0
6645202,78786,24.15068493150685,M,White,2016-09-12,11905717,misdemeanor,drug,2012-01-13,1,misdemeanor,0,0
7283727,30578,30.66849315068493,F,,2016-04-01,8466092,misdemeanor,violent,2015-04-07,0,felony,1,0
2939914,844881,22.983561643835618,M,White,2018-09-30,6293357,misdemeanor,other,2016-12-30,0,misdemeanor,0,0
6816869,85806,30.0986301369863,M,White,2016-07-23,10389967,misdemeanor,other,2020-12-22,1,misdemeanor,0,1
5155920,92636,56.05479452054794,M,Black,2017-09-19,4144334,misdemeanor,property,2018-03-20,0,misdemeanor,0,0
4613060,77608,36.35890410958904,F,White,2017-12-20,4613060,misdemeanor,property,2017-12-20,1,misdemeanor,0,1
5819314,1308319,19.27671232876712,M,Black,2017-05-02,3395947,misdemeanor,other,2018-07-20,0,misdemeanor,0,0
5435848,57265,31.40821917808219,M,Black,2017-07-29,6931440,misdemeanor,violent,2016-06-20,1,felony,1,0
6916269,56090,18.29041095890411,M,White,2016-06-25,5252935,misdemeanor,drug,2017-09-03,1,misdemeanor,0,1
3085056,1725478,50.43561643835616,M,Indian,2018-09-04,3085056,misdemeanor,other,2018-09-04,0,misdemeanor,0,0
4884956,22194,37.95616438356164,F,White,2017-11-02,1229339,misdemeanor,drug,2019-07-27,0,misdemeanor,0,0
7021379,63935,29.64109589041096,F,White,2016-05-24,4490226,misdemeanor,other,2018-01-18,1,felony,1,4
5998375,339988,56.57534246575342,M,,2017-03-17,10857800,misdemeanor,property,2013-01-19,0,misdemeanor,0,1
6457126,522552,32.62191780821918,F,White,2016-11-08,7142595,felony,other,2016-05-10,1,misdemeanor,0,1
6445341,48080,38.95890410958904,M,Black,2016-11-11,3328752,misdemeanor,violent,2020-06-28,0,felony,1,0
7003161,3223578,41.298630136986304,F,Asian,2016-05-30,7003161,misdemeanor,property,2016-05-30,0,misdemeanor,0,0
7224958,57529,25.56438356164384,M,Black,2016-04-17,11046794,misdemeanor,drug,2012-11-09,1,misdemeanor,0,3
6845142,1072559,55.02739726027397,M,White,2016-07-15,9214004,misdemeanor,property,2014-07-28,0,misdemeanor,0,0
5435848,57265,31.40821917808219,M,Black,2017-07-29,6540297,misdemeanor,property,2016-10-13,1,felony,1,0
3488332,45181,19.26849315068493,M,Black,2018-07-05,3488332,misdemeanor,other,2018-07-05,1,misdemeanor,0,0
7311479,847994,25.2986301369863,M,Black,2016-03-25,9099585,misdemeanor,drug,2014-09-04,1,misdemeanor,0,0
4689683,860034,41.83287671232877,M,Black,2017-12-06,1070818,misdemeanor,property,2019-08-28,0,misdemeanor,0,1
7311479,847994,25.2986301369863,M,Black,2016-03-25,487581,misdemeanor,violent,2019-12-23,1,misdemeanor,0,0
3232676,265085,43.10410958904109,M,Black,2018-08-03,228337,misdemeanor,drug,2020-02-17,0,misdemeanor,0,0
6645202,78786,24.15068493150685,M,White,2016-09-12,11434679,misdemeanor,other,2012-06-26,1,misdemeanor,0,0
6762675,1273296,28.167123287671235,F,White,2016-08-10,5012631,misdemeanor,property,2017-10-16,0,misdemeanor,0,0
7417657,380061,28.87123287671233,F,White,2016-02-25,6677775,felony,property,2016-09-02,1,felony,1,1
6671035,106675,23.64109589041096,M,Black,2016-09-05,7965518,misdemeanor,drug,2015-09-11,0,misdemeanor,0,0
6931649,1256556,20.413698630136988,M,White,2016-06-20,10235226,felony,violent,2013-08-23,0,misdemeanor,0,0
4957370,26152,27.528767123287672,M,Black,2017-10-24,3447543,misdemeanor,other,2018-07-12,0,felony,1,1
2916797,51530,32.6958904109589,F,Black,2018-10-03,11592025,misdemeanor,violent,2012-05-05,0,felony,1,1
6186016,83127,21.172602739726027,M,Black,2017-01-28,5086652,misdemeanor,violent,2017-10-01,1,felony,1,0
6798050,3198569,18.86027397260274,M,White,2016-07-29,6798050,misdemeanor,other,2016-07-29,0,misdemeanor,0,0
3607980,35320,24.339726027397266,M,Black,2018-06-13,8199158,misdemeanor,other,2015-07-03,0,felony,1,2
4280859,27785,19.4,M,Black,2018-02-26,604392,misdemeanor,property,2019-11-29,1,misdemeanor,0,0
2710557,293396,37.70958904109589,M,White,2018-11-12,2710557,misdemeanor,violent,2018-11-12,0,misdemeanor,0,0
6647303,3381394,44.915068493150685,,,2016-09-12,6647303,misdemeanor,other,2016-09-12,0,misdemeanor,0,0
7357500,13592,33.413698630136984,M,Black,2016-03-13,8849187,felony,property,2014-11-28,0,misdemeanor,0,0
6701778,42402,32.106849315068494,M,White,2016-08-27,6701775,misdemeanor,other,2016-08-27,0,misdemeanor,0,0
7591648,2326,31.378082191780823,M,Black,2016-01-06,3980714,felony,drug,2018-04-08,1,misdemeanor,0,1
7422871,1129862,30.457534246575342,M,White,2016-02-23,7568628,misdemeanor,violent,2016-01-13,1,misdemeanor,0,1
2511968,358578,38.64109589041096,M,,2018-12-19,2511968,felony,violent,2018-12-19,0,felony,1,1
5976675,1455195,29.553424657534247,F,White,2017-03-24,5976675,misdemeanor,drug,2017-03-24,0,misdemeanor,0,0
6313374,31518,22.353424657534248,M,White,2016-12-21,6990502,misdemeanor,property,2016-06-02,1,felony,1,2
3138306,51576,52.04657534246575,M,Black,2018-08-23,3820622,misdemeanor,other,2018-05-04,0,misdemeanor,0,0
4524392,909315,22.035616438356165,M,Black,2018-01-11,4524392,misdemeanor,violent,2018-01-11,0,misdemeanor,0,0
12005344,14260,19.30958904109589,M,,2018-01-15,12005344,misdemeanor,property,2018-01-15,0,misdemeanor,0,0
4301105,43838,25.852054794520548,M,Black,2018-02-21,3644598,felony,violent,2020-07-12,0,misdemeanor,0,0
3394043,961194,55.55068493150685,M,Black,2018-07-20,2905481,misdemeanor,property,2018-10-05,0,misdemeanor,0,0
5170311,336042,55.30684931506849,M,White,2017-09-15,4202153,misdemeanor,other,2018-03-11,1,misdemeanor,0,0
2793396,40790,43.8054794520548,M,White,2018-10-27,2793396,misdemeanor,violent,2018-10-27,0,misdemeanor,0,0
3882249,57158,29.983561643835618,M,Black,2018-04-23,7214360,misdemeanor,other,2016-04-19,0,misdemeanor,0,0
4414756,43143,35.93150684931507,M,White,2018-01-31,4064588,felony,other,2020-08-04,1,felony,1,0
6766557,27836,36.69041095890411,M,White,2016-08-09,3448399,misdemeanor,violent,2018-07-12,0,misdemeanor,0,0
6920623,77897,30.2986301369863,M,White,2016-06-24,9370779,misdemeanor,other,2014-06-05,0,misdemeanor,0,0
7392722,93743,22.873972602739727,M,Black,2016-03-03,7392722,misdemeanor,property,2016-03-03,0,misdemeanor,0,0
5155920,92636,56.05479452054794,M,Black,2017-09-19,8001758,misdemeanor,other,2015-09-01,0,misdemeanor,0,0
6339294,911946,31.46027397260274,M,Black,2016-12-13,10274732,misdemeanor,violent,2013-08-10,0,misdemeanor,0,0
3126042,1022206,31.36164383561644,M,Black,2018-08-26,10665471,misdemeanor,violent,2020-12-25,0,misdemeanor,0,0
6096198,319551,46.87671232876713,F,White,2017-02-19,6096198,misdemeanor,drug,2017-02-19,0,misdemeanor,0,0
5057571,66046,24.473972602739725,M,Black,2017-10-06,6805539,misdemeanor,drug,2016-07-27,1,misdemeanor,0,0
7591648,2326,31.378082191780823,M,Black,2016-01-06,9137058,felony,property,2014-08-21,1,misdemeanor,0,1
7481919,655898,19.778082191780825,M,mixed,2016-02-09,7481919,misdemeanor,other,2016-02-09,1,misdemeanor,0,0
7453819,721126,50.013698630136986,M,Black,2016-02-18,5141923,misdemeanor,property,2017-09-21,0,misdemeanor,0,0
2922536,71257,33.32054794520548,M,Black,2018-10-02,2889875,misdemeanor,drug,2018-10-09,0,misdemeanor,0,0
4185409,79145,26.87945205479452,F,White,2018-03-14,10074004,misdemeanor,violent,2013-10-22,0,misdemeanor,0,0
7465597,47273,23.38082191780822,M,Black,2016-02-13,7465597,felony,drug,2016-02-13,1,felony,1,0
7553479,1567151,36.89041095890411,M,,2016-01-15,7553479,misdemeanor,other,2016-01-15,0,misdemeanor,0,0
7408614,91883,25.14246575342466,F,Black,2016-02-27,6972511,misdemeanor,property,2016-06-08,0,felony,1,0
3076203,9044,21.186301369863013,M,Black,2018-09-04,6681939,felony,violent,2016-08-31,0,misdemeanor,0,4
5707539,3354887,19.42465753424657,F,White,2017-05-30,5707539,misdemeanor,other,2017-05-30,0,misdemeanor,0,0
3130830,1137620,33.10958904109589,M,Black,2018-08-24,8630668,misdemeanor,property,2015-02-10,1,misdemeanor,0,0
2788963,46101,46.00547945205479,M,White,2018-10-29,3046677,misdemeanor,violent,2018-09-10,0,misdemeanor,0,0
7255033,69058,49.24931506849315,F,mixed,2016-04-10,7657289,misdemeanor,other,2015-12-14,1,misdemeanor,0,0
4798059,1880894,19.931506849315067,F,Black,2017-11-18,4798059,misdemeanor,other,2017-11-18,0,misdemeanor,0,0
6889724,725268,30.73972602739726,M,mixed,2016-07-05,5114951,misdemeanor,property,2017-09-26,0,misdemeanor,0,1
4502396,29538,35.553424657534244,M,Black,2018-01-16,8121787,misdemeanor,violent,2015-07-26,0,felony,1,0
5168489,83708,33.92328767123288,M,Black,2017-09-16,4990420,felony,violent,2017-10-18,1,felony,1,0
6096501,77276,42.9041095890411,M,Black,2017-02-19,9412207,misdemeanor,property,2020-12-09,1,misdemeanor,0,0
7255033,69058,49.24931506849315,F,mixed,2016-04-10,4989233,misdemeanor,other,2017-10-18,1,misdemeanor,0,0
5291769,3192537,49.96986301369863,M,White,2017-08-26,5291766,misdemeanor,other,2017-08-26,0,misdemeanor,0,0
6313370,2792559,50.71780821917808,M,White,2016-12-21,3848838,misdemeanor,violent,2018-04-30,0,misdemeanor,0,0
4884956,22194,37.95616438356164,F,White,2017-11-02,2912255,misdemeanor,property,2018-10-04,0,misdemeanor,0,0
2827385,7833,40.71232876712329,F,Black,2018-10-21,6456450,misdemeanor,drug,2016-11-08,0,misdemeanor,0,0
6478529,27249,22.87945205479452,M,Black,2016-11-01,1228588,misdemeanor,property,2019-07-28,0,misdemeanor,0,0
7153262,883902,20.334246575342465,M,Black,2016-05-07,5873545,felony,drug,2017-04-19,1,misdemeanor,0,1
5590253,21406,19.052054794520547,M,White,2017-06-26,5498421,misdemeanor,other,2017-07-17,0,felony,1,1
3787339,25110,22.95616438356164,M,Black,2018-05-10,9697060,felony,property,2014-02-21,1,misdemeanor,0,2
3039691,15353,34.391780821917806,F,White,2018-09-11,7873773,misdemeanor,property,2015-10-12,1,misdemeanor,0,0
5373998,953314,23.87123287671233,M,White,2017-08-10,5373998,misdemeanor,other,2017-08-10,0,misdemeanor,0,1
6778366,41991,24.93972602739726,M,White,2016-08-05,10780819,misdemeanor,drug,2013-02-17,1,felony,1,0
3212729,40226,31.235616438356164,M,Black,2018-08-07,7962634,felony,violent,2015-09-11,0,misdemeanor,0,0
4280859,27785,19.4,M,Black,2018-02-26,5475547,misdemeanor,property,2017-07-21,1,misdemeanor,0,0
3245978,45613,36.17808219178082,F,Black,2018-07-31,10717897,misdemeanor,violent,2013-03-11,0,misdemeanor,0,0
7307171,1309468,35.24931506849315,F,White,2016-03-26,9235465,felony,property,2014-07-20,0,misdemeanor,0,0
6243514,85246,19.75068493150685,M,Black,2017-01-12,2411863,felony,violent,2019-01-10,0,misdemeanor,0,4
6624477,1510722,31.087671232876712,M,White,2016-09-18,6624477,misdemeanor,violent,2016-09-18,0,misdemeanor,0,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,5460661,misdemeanor,other,2017-07-25,0,misdemeanor,0,0
3476358,1518060,22.797260273972604,M,Black,2018-07-07,8933686,felony,drug,2014-10-29,1,felony,1,0
2500555,4931,18.38082191780822,M,Black,2018-12-21,2500555,misdemeanor,property,2018-12-21,0,misdemeanor,0,0
6460426,69474,30.30958904109589,F,White,2016-11-07,414671,misdemeanor,drug,2020-01-09,0,misdemeanor,0,0
5942633,756222,30.506849315068493,F,mixed,2017-03-31,5942633,felony,property,2017-03-31,0,felony,1,0
6809493,306222,24.671232876712327,M,Black,2016-07-26,3939319,felony,violent,2018-04-15,0,misdemeanor,0,0
7281409,911263,25.528767123287672,M,Black,2016-04-01,9864672,felony,violent,2013-12-23,1,felony,1,0
4180689,19626,21.15890410958904,F,mixed,2018-03-14,867650,misdemeanor,violent,2019-10-05,1,felony,1,0
5637824,750540,23.654794520547945,M,Black,2017-06-15,5637824,misdemeanor,drug,2017-06-15,0,misdemeanor,0,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,1342649,misdemeanor,property,2019-07-07,0,misdemeanor,0,0
7364521,911310,44.536986301369865,M,Black,2016-03-10,7356970,misdemeanor,property,2016-03-13,1,misdemeanor,0,0
2693604,3143337,28.542465753424658,M,Black,2018-11-15,2693604,misdemeanor,property,2018-11-15,0,misdemeanor,0,0
3130830,1137620,33.10958904109589,M,Black,2018-08-24,2390383,misdemeanor,property,2019-01-15,1,misdemeanor,0,0
7019251,253477,51.3013698630137,M,White,2016-05-24,7565614,misdemeanor,other,2016-01-14,0,misdemeanor,0,1
5059344,8819,42.56438356164384,M,Black,2017-10-05,597060,felony,violent,2019-12-02,1,felony,1,0
7308318,57776,21.936986301369863,M,Black,2016-03-25,1462216,misdemeanor,drug,2019-06-12,1,misdemeanor,0,3
7349807,1805696,29.40821917808219,F,White,2016-03-15,6506288,misdemeanor,other,2016-10-23,0,misdemeanor,0,0
6193867,2400358,40.93698630136986,F,mixed,2017-01-26,6193867,misdemeanor,drug,2017-01-26,0,misdemeanor,0,0
3646741,74726,26.556164383561644,M,Black,2018-06-06,3373600,misdemeanor,property,2018-07-25,0,misdemeanor,0,0
4398368,25425,38.36438356164384,M,White,2018-02-02,3180092,misdemeanor,other,2018-08-13,0,felony,1,0
5251707,95389,36.84109589041096,,Black,2017-09-04,5251707,misdemeanor,other,2017-09-04,0,misdemeanor,0,0
7481919,655898,19.778082191780825,M,mixed,2016-02-09,6780957,misdemeanor,other,2016-08-04,1,misdemeanor,0,0
6676974,3054080,23.698630136986303,F,mixed,2016-09-02,6186376,misdemeanor,property,2017-01-28,0,misdemeanor,0,0
3548765,1288581,24.21095890410959,M,Black,2018-06-24,3548765,felony,property,2018-06-24,0,felony,1,0
6163577,72764,22.72054794520548,F,Black,2017-02-03,6199287,misdemeanor,property,2017-01-25,1,misdemeanor,0,3
2903760,3166359,33.0986301369863,M,mixed,2018-10-06,2903760,misdemeanor,other,2018-10-06,0,misdemeanor,0,0
7603699,2452788,26.33150684931507,M,Black,2016-01-03,179136,felony,property,2020-02-26,1,felony,1,0
4973877,910635,61.01643835616439,M,Black,2017-10-22,5874930,misdemeanor,other,2017-04-18,0,misdemeanor,0,0
7370720,26596,46.40547945205479,M,mixed,2016-03-09,6787821,misdemeanor,other,2016-08-02,0,misdemeanor,0,0
6916481,26679,31.117808219178084,M,Black,2016-06-25,9334379,felony,violent,2014-06-18,0,misdemeanor,0,2
4251991,98350,53.772602739726025,M,Black,2018-03-02,4264651,misdemeanor,property,2018-02-28,0,misdemeanor,0,0
6647303,3381394,44.915068493150685,,,2016-09-12,7055786,misdemeanor,other,2016-05-14,0,misdemeanor,0,0
2576292,82604,34.865753424657534,M,Black,2018-12-07,8479149,misdemeanor,violent,2015-04-02,1,felony,1,1
7197240,1790946,51.27945205479452,M,White,2016-04-25,9651834,felony,drug,2014-03-10,0,misdemeanor,0,0
7255033,69058,49.24931506849315,F,mixed,2016-04-10,3406569,misdemeanor,other,2018-07-18,1,misdemeanor,0,0
6957590,1297492,22.775342465753425,M,White,2016-06-13,6860466,misdemeanor,property,2016-07-11,0,misdemeanor,0,0
3472322,62440,54.43835616438356,M,White,2018-07-09,9592009,felony,other,2014-03-29,1,felony,1,0
6845142,1072559,55.02739726027397,M,White,2016-07-15,8203434,misdemeanor,other,2015-07-02,0,misdemeanor,0,0
7200598,1300240,26.747945205479454,M,Black,2016-04-23,7200598,misdemeanor,drug,2016-04-23,0,misdemeanor,0,0
7255033,69058,49.24931506849315,F,mixed,2016-04-10,7720314,misdemeanor,violent,2015-11-25,1,misdemeanor,0,0
3245978,45613,36.17808219178082,F,Black,2018-07-31,3245978,misdemeanor,violent,2018-07-31,0,misdemeanor,0,0
7293010,1009164,26.153424657534245,M,Black,2016-03-30,1427220,misdemeanor,property,2019-06-19,0,misdemeanor,0,0
5155920,92636,56.05479452054794,M,Black,2017-09-19,7194554,misdemeanor,property,2016-04-26,0,misdemeanor,0,0
3893652,256881,36.76712328767123,F,Black,2018-04-21,3893652,misdemeanor,other,2018-04-21,0,misdemeanor,0,0
6746136,358458,28.85753424657534,M,mixed,2016-08-13,7707288,misdemeanor,other,2015-11-30,0,misdemeanor,0,0
7370720,26596,46.40547945205479,M,mixed,2016-03-09,10988416,misdemeanor,other,2012-11-30,0,misdemeanor,0,0
4674255,242483,66.57260273972602,M,Black,2017-12-08,6191499,misdemeanor,property,2017-01-27,0,misdemeanor,0,0
3993384,539268,44.24383561643835,M,White,2018-04-05,3993384,misdemeanor,property,2018-04-05,0,misdemeanor,0,0
4652942,8089,22.35890410958904,M,Black,2017-12-12,7263271,felony,drug,2016-04-07,0,misdemeanor,0,2
5967924,1072904,26.654794520547945,M,Black,2017-03-27,5967924,misdemeanor,drug,2017-03-27,0,misdemeanor,0,0
7224958,57529,25.56438356164384,M,Black,2016-04-17,11571593,felony,violent,2012-05-13,1,misdemeanor,0,3
3476358,1518060,22.797260273972604,M,Black,2018-07-07,3155870,misdemeanor,drug,2018-08-20,1,felony,1,0
6956199,351066,32.8054794520548,M,White,2016-06-13,6956199,misdemeanor,property,2016-06-13,0,misdemeanor,0,0
5330582,1610763,36.07945205479452,M,Black,2017-08-19,5330582,misdemeanor,other,2017-08-19,0,misdemeanor,0,1
4771776,17881,31.526027397260275,M,Black,2017-11-21,4771776,misdemeanor,other,2017-11-21,1,misdemeanor,0,1
7408614,91883,25.14246575342466,F,Black,2016-02-27,1047266,misdemeanor,other,2019-09-03,0,felony,1,0
7157820,1055158,36.14520547945205,M,White,2016-05-06,6281928,misdemeanor,violent,2017-01-03,0,misdemeanor,0,0
6053989,571225,53.654794520547945,M,Black,2017-03-02,9092739,misdemeanor,property,2014-09-06,0,felony,1,0
6223364,1205282,29.28767123287671,F,White,2017-01-18,8352346,felony,other,2015-05-12,0,felony,1,0
7311479,847994,25.2986301369863,M,Black,2016-03-25,6803227,felony,property,2016-07-28,1,misdemeanor,0,0
3039691,15353,34.391780821917806,F,White,2018-09-11,7811938,misdemeanor,property,2015-10-28,1,misdemeanor,0,0
7023735,46047,31.136986301369863,M,White,2016-05-23,9822640,felony,property,2014-01-07,1,misdemeanor,0,1
4100820,66832,33.62465753424657,M,Black,2018-03-28,3894432,felony,violent,2018-04-20,1,felony,1,0
7291921,848761,30.10410958904109,M,White,2016-03-31,7291921,misdemeanor,drug,2016-03-31,1,misdemeanor,0,3
7255049,670782,25.084931506849315,M,Black,2016-04-10,8166534,felony,violent,2015-07-13,0,misdemeanor,0,1
5502020,883298,18.54794520547945,M,White,2017-07-16,5502020,misdemeanor,other,2017-07-16,0,misdemeanor,0,0
7000981,1337603,24.95068493150685,F,mixed,2016-05-31,6591677,misdemeanor,property,2016-09-27,0,misdemeanor,0,0
5296171,883909,31.32602739726028,F,White,2017-08-25,643465,misdemeanor,other,2019-11-21,0,misdemeanor,0,0
6275350,34896,27.145205479452056,M,Black,2017-01-05,7982332,misdemeanor,property,2015-09-08,0,misdemeanor,0,0
3945921,264201,46.17260273972602,M,Black,2018-04-13,3945921,misdemeanor,other,2018-04-13,0,misdemeanor,0,0
6837789,542158,31.87945205479452,M,mixed,2016-07-16,5432796,misdemeanor,other,2017-07-31,0,misdemeanor,0,0
4981359,246429,30.813698630136987,M,mixed,2017-10-20,5352181,felony,property,2017-08-15,0,misdemeanor,0,1
6688760,80009,32.86027397260274,M,,2016-08-30,7715052,misdemeanor,other,2015-11-28,1,felony,1,3
3377366,81249,50.26849315068493,M,Black,2018-07-24,10874521,misdemeanor,drug,2013-01-13,0,misdemeanor,0,0
3234875,342986,50.80821917808219,M,Black,2018-08-02,4165159,misdemeanor,property,2018-03-17,0,felony,1,2
5594049,69777,27.216438356164385,M,Other,2017-06-24,5594049,misdemeanor,violent,2017-06-24,0,misdemeanor,0,2
6892870,909864,22.273972602739725,M,Black,2016-07-02,10401392,misdemeanor,violent,2013-06-28,0,misdemeanor,0,2
4307219,251820,31.624657534246577,M,Black,2018-02-20,4329979,misdemeanor,property,2018-02-15,0,misdemeanor,0,0
3232676,265085,43.10410958904109,M,Black,2018-08-03,2879575,misdemeanor,property,2018-10-11,0,misdemeanor,0,0
